2001-06-01,SPLSYSHP  44.0-53.9 BTUH,0
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,31415
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,2183
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,16356
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,2423
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,1416
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,407
2001-06-01,SPLSYSHP  54.0-64.9 BTUH,0
2001-06-01,SPLITSYS  UNDER 16.5 BTU,8167
2001-06-01,SPLITSYS  UNDER 16.5 BTU,3608
2001-06-01,SPLITSYS  UNDER 16.5 BTU,190
2001-06-01,SPLITSYS  UNDER 16.5 BTU,0
2001-06-01,SPLITSYS  UNDER 16.5 BTU,33
2001-06-01,SPLITSYS  UNDER 16.5 BTU,2639
2001-06-01,SPLITSYS  UNDER 16.5 BTU,155
2001-06-01,SPLITSYS  16.5-21.9 BTUH,149343
2001-06-01,SPLITSYS  16.5-21.9 BTUH,8376
2001-06-01,SPLITSYS  16.5-21.9 BTUH,10152
2001-06-01,SPLITSYS  16.5-21.9 BTUH,744
2001-06-01,SPLITSYS  16.5-21.9 BTUH,166
2001-06-01,SPLITSYS  16.5-21.9 BTUH,1609
2001-06-01,SPLITSYS  16.5-21.9 BTUH,3
2001-06-01,SPLITSYS  22.0-26.9 BTUH,417305
2001-06-01,SPLITSYS  22.0-26.9 BTUH,4579
2001-06-01,SPLITSYS  22.0-26.9 BTUH,63210
2001-06-01,SPLITSYS  22.0-26.9 BTUH,7809
2001-06-01,SPLITSYS  22.0-26.9 BTUH,6236
2001-06-01,SPLITSYS  22.0-26.9 BTUH,1290
2001-06-01,SPLITSYS  22.0-26.9 BTUH,0
2001-06-01,SPLITSYS  27.0-32.9 BTUH,364998
2001-06-01,SPLITSYS  27.0-32.9 BTUH,6379
2001-06-01,SPLITSYS  27.0-32.9 BTUH,77909
2001-06-01,SPLITSYS  27.0-32.9 BTUH,8819
2001-06-01,SPLITSYS  27.0-32.9 BTUH,8340
2001-06-01,SPLITSYS  27.0-32.9 BTUH,981
2001-06-01,SPLITSYS  27.0-32.9 BTUH,0
2001-06-01,SPLITSYS  33.0-38.9 BTUH,410594
2001-06-01,SPLITSYS  33.0-38.9 BTUH,6919
2001-06-01,SPLITSYS  33.0-38.9 BTUH,110508
2001-06-01,SPLITSYS  33.0-38.9 BTUH,10849
2001-06-01,SPLITSYS  33.0-38.9 BTUH,13069
2001-06-01,SPLITSYS  33.0-38.9 BTUH,3932
2001-06-01,SPLITSYS  33.0-38.9 BTUH,-1
2001-06-01,SPLITSYS  39.0-43.9 BTUH,165403
2001-06-01,SPLITSYS  39.0-43.9 BTUH,4399
2001-06-01,SPLITSYS  39.0-43.9 BTUH,60541
2001-06-01,SPLITSYS  39.0-43.9 BTUH,6106
2001-06-01,SPLITSYS  39.0-43.9 BTUH,6410
2001-06-01,SPLITSYS  39.0-43.9 BTUH,342
2001-06-01,SPLITSYS  39.0-43.9 BTUH,0
2001-06-01,SPLITSYS  44.0-53.9 BTUH,199011
2001-06-01,SPLITSYS  44.0-53.9 BTUH,3941
2001-06-01,SPLITSYS  44.0-53.9 BTUH,77319
2001-06-01,SPLITSYS  44.0-53.9 BTUH,8023
2001-06-01,SPLITSYS  44.0-53.9 BTUH,8363
2001-06-01,SPLITSYS  44.0-53.9 BTUH,1299
2001-06-01,SPLITSYS  44.0-53.9 BTUH,0
2001-06-01,SPLITSYS  54.0-64.9 BTUH,170047
2001-06-01,SPLITSYS  54.0-64.9 BTUH,3142
2001-06-01,SPLITSYS  54.0-64.9 BTUH,64305
2001-06-01,SPLITSYS  54.0-64.9 BTUH,6373
2001-06-01,SPLITSYS  54.0-64.9 BTUH,4640
2001-06-01,SPLITSYS  54.0-64.9 BTUH,2664
2001-06-01,SPLITSYS  54.0-64.9 BTUH,3
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,2143
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,3140
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,148
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,1356
2001-07-01,SPLSYSHP  UNDER 16.5 BTU,180
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,59490
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,2865
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,10608
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,317
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,189
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,524
2001-07-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,120907
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,5053
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,32692
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,5736
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,2239
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,423
2001-07-01,SPLSYSHP  22.0-26.9 BTUH,182
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,102813
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,6264
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,35875
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,9753
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,2542
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,297
2001-07-01,SPLSYSHP  27.0-32.9 BTUH,6
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,96511
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,6104
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,43991
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,12791
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,3825
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,2149
2001-07-01,SPLSYSHP  33.0-38.9 BTUH,14
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,41513
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,2204
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,28427
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,4321
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,1620
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,46
2001-07-01,SPLSYSHP  39.0-43.9 BTUH,7
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,37901
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,2147
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,26484
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,4981
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,2874
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,1014
2001-07-01,SPLSYSHP  44.0-53.9 BTUH,0
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,35615
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,2504
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,18678
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,2658
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,1638
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,554
2001-07-01,SPLSYSHP  54.0-64.9 BTUH,0
2001-07-01,SPLITSYS  UNDER 16.5 BTU,9061
2001-07-01,SPLITSYS  UNDER 16.5 BTU,4016
2001-07-01,SPLITSYS  UNDER 16.5 BTU,272
2001-07-01,SPLITSYS  UNDER 16.5 BTU,0
2001-07-01,SPLITSYS  UNDER 16.5 BTU,45
2001-07-01,SPLITSYS  UNDER 16.5 BTU,3223
2001-07-01,SPLITSYS  UNDER 16.5 BTU,201
2001-07-01,SPLITSYS  16.5-21.9 BTUH,175119
2001-07-01,SPLITSYS  16.5-21.9 BTUH,9673
2001-07-01,SPLITSYS  16.5-21.9 BTUH,11551
2001-07-01,SPLITSYS  16.5-21.9 BTUH,862
2001-07-01,SPLITSYS  16.5-21.9 BTUH,197
2001-07-01,SPLITSYS  16.5-21.9 BTUH,1916
2001-07-01,SPLITSYS  16.5-21.9 BTUH,6
2001-07-01,SPLITSYS  22.0-26.9 BTUH,478385
2001-07-01,SPLITSYS  22.0-26.9 BTUH,5123
2001-07-01,SPLITSYS  22.0-26.9 BTUH,72432
2001-07-01,SPLITSYS  22.0-26.9 BTUH,9425
2001-07-01,SPLITSYS  22.0-26.9 BTUH,7181
2001-07-01,SPLITSYS  22.0-26.9 BTUH,1591
2001-07-01,SPLITSYS  22.0-26.9 BTUH,0
2001-07-01,SPLITSYS  27.0-32.9 BTUH,424877
2001-07-01,SPLITSYS  27.0-32.9 BTUH,6993
2001-07-01,SPLITSYS  27.0-32.9 BTUH,93261
2001-07-01,SPLITSYS  27.0-32.9 BTUH,10706
2001-07-01,SPLITSYS  27.0-32.9 BTUH,9738
2001-07-01,SPLITSYS  27.0-32.9 BTUH,1193
2001-07-01,SPLITSYS  27.0-32.9 BTUH,0
2001-07-01,SPLITSYS  33.0-38.9 BTUH,469653
2001-07-01,SPLITSYS  33.0-38.9 BTUH,7699
2001-07-01,SPLITSYS  33.0-38.9 BTUH,129255
2001-07-01,SPLITSYS  33.0-38.9 BTUH,13337
2001-07-01,SPLITSYS  33.0-38.9 BTUH,15545
2001-07-01,SPLITSYS  33.0-38.9 BTUH,4650
2001-07-01,SPLITSYS  33.0-38.9 BTUH,-1
2001-07-01,SPLITSYS  39.0-43.9 BTUH,192684
2001-07-01,SPLITSYS  39.0-43.9 BTUH,5073
2001-07-01,SPLITSYS  39.0-43.9 BTUH,71990
2001-07-01,SPLITSYS  39.0-43.9 BTUH,7896
2001-07-01,SPLITSYS  39.0-43.9 BTUH,7769
2001-07-01,SPLITSYS  39.0-43.9 BTUH,420
2001-07-01,SPLITSYS  39.0-43.9 BTUH,0
2001-07-01,SPLITSYS  44.0-53.9 BTUH,227267
2001-07-01,SPLITSYS  44.0-53.9 BTUH,4412
2001-07-01,SPLITSYS  44.0-53.9 BTUH,91805
2001-07-01,SPLITSYS  44.0-53.9 BTUH,10392
2001-07-01,SPLITSYS  44.0-53.9 BTUH,10571
2001-07-01,SPLITSYS  44.0-53.9 BTUH,1563
2001-07-01,SPLITSYS  44.0-53.9 BTUH,0
2001-07-01,SPLITSYS  54.0-64.9 BTUH,199268
2001-07-01,SPLITSYS  54.0-64.9 BTUH,3565
2001-07-01,SPLITSYS  54.0-64.9 BTUH,78460
2001-07-01,SPLITSYS  54.0-64.9 BTUH,8742
2001-07-01,SPLITSYS  54.0-64.9 BTUH,5692
2001-07-01,SPLITSYS  54.0-64.9 BTUH,3153
2001-07-01,SPLITSYS  54.0-64.9 BTUH,6
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,2410
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,3253
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,184
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,1637
2001-08-01,SPLSYSHP  UNDER 16.5 BTU,199
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,67913
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,3233
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,11537
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,347
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,230
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,701
2001-08-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,136102
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,5659
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,36267
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,6620
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,2609
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,518
2001-08-01,SPLSYSHP  22.0-26.9 BTUH,182
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,115495
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,7000
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,40018
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,11257
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,2897
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,517
2001-08-01,SPLSYSHP  27.0-32.9 BTUH,6
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,107215
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,6774
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,49991
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,14282
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,4378
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,2472
2001-08-01,SPLSYSHP  33.0-38.9 BTUH,14
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,47203
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,2456
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,32612
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,4822
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,1918
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,70
2001-08-01,SPLSYSHP  39.0-43.9 BTUH,7
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,42752
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,2415
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,30592
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,5539
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,3301
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,1183
2001-08-01,SPLSYSHP  44.0-53.9 BTUH,0
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,40323
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,2841
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,21494
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,2976
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,1892
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,683
2001-08-01,SPLSYSHP  54.0-64.9 BTUH,0
2001-08-01,SPLITSYS  UNDER 16.5 BTU,9779
2001-08-01,SPLITSYS  UNDER 16.5 BTU,4376
2001-08-01,SPLITSYS  UNDER 16.5 BTU,349
2001-08-01,SPLITSYS  UNDER 16.5 BTU,0
2001-08-01,SPLITSYS  UNDER 16.5 BTU,56
2001-08-01,SPLITSYS  UNDER 16.5 BTU,4352
2001-08-01,SPLITSYS  UNDER 16.5 BTU,244
2001-08-01,SPLITSYS  16.5-21.9 BTUH,190896
2001-08-01,SPLITSYS  16.5-21.9 BTUH,10739
2001-08-01,SPLITSYS  16.5-21.9 BTUH,13461
2001-08-01,SPLITSYS  16.5-21.9 BTUH,955
2001-08-01,SPLITSYS  16.5-21.9 BTUH,242
2001-08-01,SPLITSYS  16.5-21.9 BTUH,2404
2001-08-01,SPLITSYS  16.5-21.9 BTUH,6
2001-08-01,SPLITSYS  22.0-26.9 BTUH,535563
2001-08-01,SPLITSYS  22.0-26.9 BTUH,5658
2001-08-01,SPLITSYS  22.0-26.9 BTUH,81810
2001-08-01,SPLITSYS  22.0-26.9 BTUH,10718
2001-08-01,SPLITSYS  22.0-26.9 BTUH,8043
2001-08-01,SPLITSYS  22.0-26.9 BTUH,2028
2001-08-01,SPLITSYS  22.0-26.9 BTUH,0
2001-08-01,SPLITSYS  27.0-32.9 BTUH,473752
2001-08-01,SPLITSYS  27.0-32.9 BTUH,7733
2001-08-01,SPLITSYS  27.0-32.9 BTUH,103628
2001-08-01,SPLITSYS  27.0-32.9 BTUH,11800
2001-08-01,SPLITSYS  27.0-32.9 BTUH,10776
2001-08-01,SPLITSYS  27.0-32.9 BTUH,1494
2001-08-01,SPLITSYS  27.0-32.9 BTUH,0
2001-08-01,SPLITSYS  33.0-38.9 BTUH,529310
2001-08-01,SPLITSYS  33.0-38.9 BTUH,8513
2001-08-01,SPLITSYS  33.0-38.9 BTUH,146428
2001-08-01,SPLITSYS  33.0-38.9 BTUH,15304
2001-08-01,SPLITSYS  33.0-38.9 BTUH,17004
2001-08-01,SPLITSYS  33.0-38.9 BTUH,5279
2001-08-01,SPLITSYS  33.0-38.9 BTUH,-1
2001-08-01,SPLITSYS  39.0-43.9 BTUH,214787
2001-08-01,SPLITSYS  39.0-43.9 BTUH,5709
2001-08-01,SPLITSYS  39.0-43.9 BTUH,81455
2001-08-01,SPLITSYS  39.0-43.9 BTUH,8916
2001-08-01,SPLITSYS  39.0-43.9 BTUH,8486
2001-08-01,SPLITSYS  39.0-43.9 BTUH,520
2001-08-01,SPLITSYS  39.0-43.9 BTUH,0
2001-08-01,SPLITSYS  44.0-53.9 BTUH,254261
2001-08-01,SPLITSYS  44.0-53.9 BTUH,4812
2001-08-01,SPLITSYS  44.0-53.9 BTUH,104611
2001-08-01,SPLITSYS  44.0-53.9 BTUH,11826
2001-08-01,SPLITSYS  44.0-53.9 BTUH,11768
2001-08-01,SPLITSYS  44.0-53.9 BTUH,1795
2001-08-01,SPLITSYS  44.0-53.9 BTUH,0
2001-08-01,SPLITSYS  54.0-64.9 BTUH,223770
2001-08-01,SPLITSYS  54.0-64.9 BTUH,4076
2001-08-01,SPLITSYS  54.0-64.9 BTUH,89050
2001-08-01,SPLITSYS  54.0-64.9 BTUH,9766
2001-08-01,SPLITSYS  54.0-64.9 BTUH,6364
2001-08-01,SPLITSYS  54.0-64.9 BTUH,3558
2001-08-01,SPLITSYS  54.0-64.9 BTUH,13
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,2662
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,3337
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,211
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,1851
2001-09-01,SPLSYSHP  UNDER 16.5 BTU,213
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,75339
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,3464
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,13190
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,376
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,254
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,802
2001-09-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,149658
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,6226
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,40071
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,7253
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,2975
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,612
2001-09-01,SPLSYSHP  22.0-26.9 BTUH,187
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,127521
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,7581
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,43436
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,12225
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,3258
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,623
2001-09-01,SPLSYSHP  27.0-32.9 BTUH,6
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,118676
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,7313
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,54626
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,15496
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,4950
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,2767
2001-09-01,SPLSYSHP  33.0-38.9 BTUH,14
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,52127
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,2737
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,35660
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,5111
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,2110
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,79
2001-09-01,SPLSYSHP  39.0-43.9 BTUH,7
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,47496
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,2640
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,33775
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,6013
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,3676
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,1338
2001-09-01,SPLSYSHP  44.0-53.9 BTUH,0
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,44556
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,3156
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,24019
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,3159
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,2070
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,785
2001-09-01,SPLSYSHP  54.0-64.9 BTUH,0
2001-09-01,SPLITSYS  UNDER 16.5 BTU,10358
2001-09-01,SPLITSYS  UNDER 16.5 BTU,4481
2001-09-01,SPLITSYS  UNDER 16.5 BTU,412
2001-09-01,SPLITSYS  UNDER 16.5 BTU,0
2001-09-01,SPLITSYS  UNDER 16.5 BTU,65
2001-09-01,SPLITSYS  UNDER 16.5 BTU,4902
2001-09-01,SPLITSYS  UNDER 16.5 BTU,278
2001-09-01,SPLITSYS  16.5-21.9 BTUH,204674
2001-09-01,SPLITSYS  16.5-21.9 BTUH,11536
2001-09-01,SPLITSYS  16.5-21.9 BTUH,14739
2001-09-01,SPLITSYS  16.5-21.9 BTUH,1124
2001-09-01,SPLITSYS  16.5-21.9 BTUH,269
2001-09-01,SPLITSYS  16.5-21.9 BTUH,2674
2001-09-01,SPLITSYS  16.5-21.9 BTUH,6
2001-09-01,SPLITSYS  22.0-26.9 BTUH,569358
2001-09-01,SPLITSYS  22.0-26.9 BTUH,6034
2001-09-01,SPLITSYS  22.0-26.9 BTUH,88473
2001-09-01,SPLITSYS  22.0-26.9 BTUH,11242
2001-09-01,SPLITSYS  22.0-26.9 BTUH,8626
2001-09-01,SPLITSYS  22.0-26.9 BTUH,2279
2001-09-01,SPLITSYS  22.0-26.9 BTUH,0
2001-09-01,SPLITSYS  27.0-32.9 BTUH,504180
2001-09-01,SPLITSYS  27.0-32.9 BTUH,8194
2001-09-01,SPLITSYS  27.0-32.9 BTUH,111427
2001-09-01,SPLITSYS  27.0-32.9 BTUH,12591
2001-09-01,SPLITSYS  27.0-32.9 BTUH,11664
2001-09-01,SPLITSYS  27.0-32.9 BTUH,1652
2001-09-01,SPLITSYS  27.0-32.9 BTUH,0
2001-09-01,SPLITSYS  33.0-38.9 BTUH,569387
2001-09-01,SPLITSYS  33.0-38.9 BTUH,9039
2001-09-01,SPLITSYS  33.0-38.9 BTUH,159705
2001-09-01,SPLITSYS  33.0-38.9 BTUH,16395
2001-09-01,SPLITSYS  33.0-38.9 BTUH,18650
2001-09-01,SPLITSYS  33.0-38.9 BTUH,5661
2001-09-01,SPLITSYS  33.0-38.9 BTUH,-1
2001-09-01,SPLITSYS  39.0-43.9 BTUH,230063
2001-09-01,SPLITSYS  39.0-43.9 BTUH,6166
2001-09-01,SPLITSYS  39.0-43.9 BTUH,88549
2001-09-01,SPLITSYS  39.0-43.9 BTUH,9431
2001-09-01,SPLITSYS  39.0-43.9 BTUH,9259
2001-09-01,SPLITSYS  39.0-43.9 BTUH,566
2001-09-01,SPLITSYS  39.0-43.9 BTUH,0
2001-09-01,SPLITSYS  44.0-53.9 BTUH,276759
2001-09-01,SPLITSYS  44.0-53.9 BTUH,5131
2001-09-01,SPLITSYS  44.0-53.9 BTUH,113890
2001-09-01,SPLITSYS  44.0-53.9 BTUH,12459
2001-09-01,SPLITSYS  44.0-53.9 BTUH,12982
2001-09-01,SPLITSYS  44.0-53.9 BTUH,1928
2001-09-01,SPLITSYS  44.0-53.9 BTUH,0
2001-09-01,SPLITSYS  54.0-64.9 BTUH,241414
2001-09-01,SPLITSYS  54.0-64.9 BTUH,4376
2001-09-01,SPLITSYS  54.0-64.9 BTUH,97102
2001-09-01,SPLITSYS  54.0-64.9 BTUH,10424
2001-09-01,SPLITSYS  54.0-64.9 BTUH,7103
2001-09-01,SPLITSYS  54.0-64.9 BTUH,3892
2001-09-01,SPLITSYS  54.0-64.9 BTUH,13
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,2953
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,3405
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,232
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,2160
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,224
2001-10-01,SPLSYSHP  UNDER 16.5 BTU,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,83241
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,3870
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,14658
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,382
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,260
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,982
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  16.5-21.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,163280
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,6826
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,43446
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,7839
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,3248
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,653
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,187
2001-10-01,SPLSYSHP  22.0-26.9 BTUH,0
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,137202
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,0
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,0
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,8341
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,46882
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,0
2001-10-01,SPLSYSHP  27.0-32.9 BTUH,0
